24.09.2024 21:17:49-log: Cannot access game frame or container.
24.09.2024 21:17:49-debug: asset-db:require-engine-code (1124ms)
24.09.2024 21:17:50-log: Cocos Creator v3.8.1
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:20.37MB, end 91.57MB, increase: 71.20MB
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db-plugin-register: programming start:92.37MB, end 95.76MB, increase: 3.39MB
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:95.81MB, end 99.40MB, increase: 3.59MB
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:91.58MB, end 99.41MB, increase: 7.83MB
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db-plugin-enable: project start:95.98MB, end 99.41MB, increase: 3.43MB
24.09.2024 21:17:50-debug: asset-db:worker-init: initPlugin (102ms)
24.09.2024 21:17:50-debug: [Assets Memory track]: asset-db:worker-init start:20.37MB, end 93.96MB, increase: 73.60MB
24.09.2024 21:17:50-debug: Run asset db hook programming:beforePreStart success!
24.09.2024 21:17:50-debug: Run asset db hook engine-extends:beforePreStart success!
24.09.2024 21:17:50-debug: Run asset db hook engine-extends:beforePreStart ...
24.09.2024 21:17:50-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\Toggle.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\ToggleContainer.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\VideoPlayer.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\WebView.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\ui\Widget.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\dependencies\textures\preintegrated-skin.pngbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_prefab\2d\ui\Canvas.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\dependencies\textures\lut\original-color-grading.pngbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\dependencies\textures\preintegrated-skin.png@6c48abackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\dependencies\textures\lut\original-color-grading.png@6c48abackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: start asset-db(internal) with asset: 463
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_ui\atom.plistbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_fonts\builtin-bitmap\OpenSans-Bold.fntbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_fonts\builtin-bitmap\OpenSans-BoldItalic.fntbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_fonts\builtin-bitmap\OpenSans-Italic.fntbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_ui\atom_new.plistbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.1\resources\resources\3d\engine\editor\assets\default_fonts\builtin-bitmap\OpenSans-Regular.fntbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:18:06-debug: [Assets Memory track]: asset-db:worker-startup-database[internal] start:113.94MB, end 577.80MB, increase: 463.86MB
24.09.2024 21:18:06-debug: asset-db:worker-startup-database[internal] (15470ms)
24.09.2024 21:18:06-debug: asset-db:start-database (15908ms)
24.09.2024 21:18:06-debug: asset-db:ready (20393ms)
24.09.2024 21:18:06-debug: init worker message success
24.09.2024 21:18:06-debug: [Build Memory track]: builder:worker-init start:579.73MB, end 589.49MB, increase: 9.76MB
24.09.2024 21:18:06-debug: programming:execute-script (454ms)
24.09.2024 21:18:06-debug: builder:worker-init (447ms)
24.09.2024 21:18:07-debug: programming:execute-script (4ms)
24.09.2024 21:18:19-debug: refresh db internal success
24.09.2024 21:18:19-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:18:19-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:18:19-debug: refresh db assets success
24.09.2024 21:18:19-debug: asset-db:refresh-all-database (28ms)
24.09.2024 21:18:19-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 21:18:19-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 21:18:36-debug: refresh db internal success
24.09.2024 21:18:36-debug: refresh db assets success
24.09.2024 21:18:36-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:18:36-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:18:36-debug: asset-db:refresh-all-database (36ms)
24.09.2024 21:18:36-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 21:18:36-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
24.09.2024 21:18:38-debug: refresh db internal success
24.09.2024 21:18:38-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:18:38-debug: refresh db assets success
24.09.2024 21:18:38-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:18:38-debug: asset-db:refresh-all-database (33ms)
24.09.2024 21:18:38-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 21:18:38-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 21:19:34-debug: refresh db internal success
24.09.2024 21:19:34-debug: refresh db assets success
24.09.2024 21:19:34-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:19:34-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:19:34-debug: asset-db:refresh-all-database (27ms)
24.09.2024 21:20:03-debug: refresh db internal success
24.09.2024 21:20:03-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:20:03-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:20:03-debug: refresh db assets success
24.09.2024 21:20:03-debug: asset-db:refresh-all-database (31ms)
24.09.2024 21:20:15-debug: refresh db internal success
24.09.2024 21:20:15-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:20:15-debug: refresh db assets success
24.09.2024 21:20:15-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:20:15-debug: asset-db:refresh-all-database (35ms)
24.09.2024 21:20:15-debug: asset-db:worker-effect-data-processing (2ms)
24.09.2024 21:20:15-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
24.09.2024 21:20:29-debug: start refresh asset from F:\git\TestMatch3\assets\Scene...
24.09.2024 21:20:29-debug: %cImport%c: F:\git\TestMatch3\assets\Scenebackground: #aaff85; color: #000;color: #000;
24.09.2024 21:20:29-debug: refresh asset F:\git\TestMatch3\assets success
24.09.2024 21:20:45-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts...
24.09.2024 21:20:45-debug: %cImport%c: F:\git\TestMatch3\assets\Scriptsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:20:45-debug: refresh asset F:\git\TestMatch3\assets success
24.09.2024 21:21:00-debug: start refresh asset from F:\git\TestMatch3\assets\resources...
24.09.2024 21:21:00-debug: %cImport%c: F:\git\TestMatch3\assets\resourcesbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:21:00-debug: refresh asset F:\git\TestMatch3\assets success
24.09.2024 21:21:14-debug: refresh db internal success
24.09.2024 21:21:14-debug: refresh db assets success
24.09.2024 21:21:14-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:21:14-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:21:14-debug: asset-db:refresh-all-database (27ms)
24.09.2024 21:21:20-debug: start refresh asset from F:\git\TestMatch3\assets\Scene\GameScene.scene...
24.09.2024 21:21:20-debug: %cImport%c: F:\git\TestMatch3\assets\Scene\GameScene.scenebackground: #aaff85; color: #000;color: #000;
24.09.2024 21:21:20-debug: refresh asset F:\git\TestMatch3\assets\Scene success
24.09.2024 21:21:20-debug: %cImport%c: F:\git\TestMatch3\assets\Scenebackground: #aaff85; color: #000;color: #000;
24.09.2024 21:21:38-debug: refresh db internal success
24.09.2024 21:21:38-debug: refresh db assets success
24.09.2024 21:21:38-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:21:38-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:21:38-debug: asset-db:refresh-all-database (27ms)
24.09.2024 21:22:57-debug: refresh db internal success
24.09.2024 21:22:57-debug: refresh db assets success
24.09.2024 21:22:57-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:22:57-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:22:57-debug: asset-db:refresh-all-database (30ms)
24.09.2024 21:22:57-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 21:23:43-debug: refresh db internal success
24.09.2024 21:23:43-debug: refresh db assets success
24.09.2024 21:23:43-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:23:43-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:23:43-debug: asset-db:refresh-all-database (27ms)
24.09.2024 21:23:43-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 21:23:43-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 21:24:06-debug: refresh db internal success
24.09.2024 21:24:06-debug: refresh db assets success
24.09.2024 21:24:06-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:24:06-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:24:06-debug: asset-db:refresh-all-database (25ms)
24.09.2024 21:24:06-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 21:24:06-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 21:24:30-debug: refresh db internal success
24.09.2024 21:24:30-debug: refresh db assets success
24.09.2024 21:24:30-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:24:30-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:24:30-debug: asset-db:refresh-all-database (28ms)
24.09.2024 21:25:11-debug: start refresh asset from F:\git\TestMatch3\assets\resources\ball.prefab...
24.09.2024 21:25:11-debug: %cImport%c: F:\git\TestMatch3\assets\resources\ball.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:25:11-debug: refresh asset F:\git\TestMatch3\assets\resources success
24.09.2024 21:25:11-debug: %cImport%c: F:\git\TestMatch3\assets\resourcesbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:25:19-debug: start refresh asset from F:\git\TestMatch3\assets\resources\ball-001.prefab...
24.09.2024 21:25:19-debug: %cImport%c: F:\git\TestMatch3\assets\resources\ball-001.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:25:19-debug: refresh asset F:\git\TestMatch3\assets\resources success
24.09.2024 21:25:19-debug: %cImport%c: F:\git\TestMatch3\assets\resourcesbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:25:38-debug: start move asset from F:\git\TestMatch3\assets\resources\ball-001.prefab -> F:\git\TestMatch3\assets\resources\MainScene.prefab...
24.09.2024 21:25:38-debug: start refresh asset from F:\git\TestMatch3\assets\resources\MainScene.prefab...
24.09.2024 21:25:38-debug: %cImport%c: F:\git\TestMatch3\assets\resources\MainScene.prefabbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:25:38-debug: refresh asset F:\git\TestMatch3\assets\resources success
24.09.2024 21:25:38-debug: start refresh asset from F:\git\TestMatch3\assets\resources...
24.09.2024 21:25:38-debug: %cImport%c: F:\git\TestMatch3\assets\resourcesbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:25:38-debug: refresh asset F:\git\TestMatch3\assets success
24.09.2024 21:25:38-debug: move asset from F:\git\TestMatch3\assets\resources\ball-001.prefab -> F:\git\TestMatch3\assets\resources\MainScene.prefab success
24.09.2024 21:34:53-debug: refresh db internal success
24.09.2024 21:34:53-debug: refresh db assets success
24.09.2024 21:34:53-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:34:53-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:34:53-debug: asset-db:refresh-all-database (29ms)
24.09.2024 21:34:57-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\GameManagerComponent.ts...
24.09.2024 21:34:57-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\GameManagerComponent.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:34:57-debug: refresh asset F:\git\TestMatch3\assets\Scripts success
24.09.2024 21:34:58-debug: %cImport%c: F:\git\TestMatch3\assets\Scriptsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:35:39-debug: refresh db internal success
24.09.2024 21:35:39-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\GameManagerComponent.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:35:39-debug: refresh db assets success
24.09.2024 21:35:39-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:35:39-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:35:39-debug: asset-db:refresh-all-database (27ms)
24.09.2024 21:35:39-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 21:35:48-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Enums...
24.09.2024 21:35:48-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enumsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:35:48-debug: refresh asset F:\git\TestMatch3\assets\Scripts success
24.09.2024 21:35:48-debug: %cImport%c: F:\git\TestMatch3\assets\Scriptsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:36:01-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Enums\folder...
24.09.2024 21:36:01-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Enums success
24.09.2024 21:36:01-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enums\folderbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:36:01-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enumsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:36:03-debug: AssetDB.dataManaer is deprecated, Please use AssetDB.dataManager instead.
24.09.2024 21:36:03-debug: programming:execute-script (2ms)
24.09.2024 21:36:04-debug: start remove asset F:\git\TestMatch3\assets\Scripts\Enums\folder...
24.09.2024 21:36:04-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Enums\folder...
24.09.2024 21:36:04-debug: %cDestroy%c: F:\git\TestMatch3\assets\Scripts\Enums\folderbackground: #ffb8b8; color: #000;color: #000;
24.09.2024 21:36:04-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Enums success
24.09.2024 21:36:04-debug: remove asset F:\git\TestMatch3\assets\Scripts\Enums\folder success
24.09.2024 21:36:05-debug: refresh db internal success
24.09.2024 21:36:05-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enumsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:36:05-debug: refresh db assets success
24.09.2024 21:36:05-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:36:05-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:36:05-debug: asset-db:refresh-all-database (27ms)
24.09.2024 21:36:05-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 21:36:05-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 21:36:29-debug: refresh db internal success
24.09.2024 21:36:29-debug: refresh db assets success
24.09.2024 21:36:29-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:36:29-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:36:29-debug: asset-db:refresh-all-database (27ms)
24.09.2024 21:36:29-debug: asset-db:worker-effect-data-processing (1ms)
24.09.2024 21:36:29-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
24.09.2024 21:36:43-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Enums\LocationType.ts...
24.09.2024 21:36:43-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enums\LocationType.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:36:43-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Enums success
24.09.2024 21:36:43-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enumsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:41:21-debug: refresh db internal success
24.09.2024 21:41:21-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enums\CCLocationType.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:41:21-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enumsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:41:21-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enums\LocationType.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:41:21-debug: refresh db assets success
24.09.2024 21:41:21-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:41:21-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:41:21-debug: asset-db:refresh-all-database (26ms)
24.09.2024 21:41:29-debug: refresh db internal success
24.09.2024 21:41:29-debug: refresh db assets success
24.09.2024 21:41:29-debug: Run asset db hook engine-extends:afterRefresh ...
24.09.2024 21:41:29-debug: Run asset db hook engine-extends:afterRefresh success!
24.09.2024 21:41:29-debug: asset-db:refresh-all-database (24ms)
24.09.2024 21:41:39-debug: start move asset from F:\git\TestMatch3\assets\Scripts\Enums\CCLocationType.ts -> F:\git\TestMatch3\assets\Scripts\Enums\CCEnums.ts...
24.09.2024 21:41:39-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Enums\CCEnums.ts...
24.09.2024 21:41:39-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enums\CCEnums.tsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:41:39-debug: refresh asset F:\git\TestMatch3\assets\Scripts\Enums success
24.09.2024 21:41:39-debug: start refresh asset from F:\git\TestMatch3\assets\Scripts\Enums...
24.09.2024 21:41:39-debug: %cImport%c: F:\git\TestMatch3\assets\Scripts\Enumsbackground: #aaff85; color: #000;color: #000;
24.09.2024 21:41:39-debug: move asset from F:\git\TestMatch3\assets\Scripts\Enums\CCLocationType.ts -> F:\git\TestMatch3\assets\Scripts\Enums\CCEnums.ts success
